Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities
13335,,Kyrgyzstan,41.2044,74.7661,26/02/2020,0,0
13336,,Kyrgyzstan,41.2044,74.7661,27/02/2020,0,0
13337,,Kyrgyzstan,41.2044,74.7661,28/02/2020,0,0
13338,,Kyrgyzstan,41.2044,74.7661,29/02/2020,0,0
13339,,Kyrgyzstan,41.2044,74.7661,1/3/2020,0,0
13340,,Kyrgyzstan,41.2044,74.7661,2/3/2020,0,0
13341,,Kyrgyzstan,41.2044,74.7661,3/3/2020,0,0
13342,,Kyrgyzstan,41.2044,74.7661,4/3/2020,0,0
13343,,Kyrgyzstan,41.2044,74.7661,5/3/2020,0,0
13344,,Kyrgyzstan,41.2044,74.7661,6/3/2020,0,0
13345,,Kyrgyzstan,41.2044,74.7661,7/3/2020,0,0
13346,,Kyrgyzstan,41.2044,74.7661,8/3/2020,0,0
13347,,Kyrgyzstan,41.2044,74.7661,9/3/2020,0,0
13348,,Kyrgyzstan,41.2044,74.7661,10/3/2020,0,0
13349,,Kyrgyzstan,41.2044,74.7661,11/3/2020,0,0
13350,,Kyrgyzstan,41.2044,74.7661,12/3/2020,0,0
13351,,Kyrgyzstan,41.2044,74.7661,13/03/2020,0,0
13352,,Kyrgyzstan,41.2044,74.7661,14/03/2020,0,0
13353,,Kyrgyzstan,41.2044,74.7661,15/03/2020,0,0
13354,,Kyrgyzstan,41.2044,74.7661,16/03/2020,0,0
13355,,Kyrgyzstan,41.2044,74.7661,17/03/2020,0,0
13356,,Kyrgyzstan,41.2044,74.7661,18/03/2020,3,0
13357,,Kyrgyzstan,41.2044,74.7661,19/03/2020,3,0
13358,,Kyrgyzstan,41.2044,74.7661,20/03/2020,6,0
13359,,Kyrgyzstan,41.2044,74.7661,21/03/2020,14,0
13360,,Kyrgyzstan,41.2044,74.7661,22/03/2020,14,0
13361,,Kyrgyzstan,41.2044,74.7661,23/03/2020,16,0
13362,,Kyrgyzstan,41.2044,74.7661,24/03/2020,42,0
13393,,Latvia,56.8796,24.6032,22/01/2020,0,0
13394,,Latvia,56.8796,24.6032,23/01/2020,0,0
13395,,Latvia,56.8796,24.6032,24/01/2020,0,0
13396,,Latvia,56.8796,24.6032,25/01/2020,0,0
13397,,Latvia,56.8796,24.6032,26/01/2020,0,0
13398,,Latvia,56.8796,24.6032,27/01/2020,0,0
13399,,Latvia,56.8796,24.6032,28/01/2020,0,0
13400,,Latvia,56.8796,24.6032,29/01/2020,0,0
13401,,Latvia,56.8796,24.6032,30/01/2020,0,0
13402,,Latvia,56.8796,24.6032,31/01/2020,0,0
13403,,Latvia,56.8796,24.6032,1/2/2020,0,0
13404,,Latvia,56.8796,24.6032,2/2/2020,0,0
13405,,Latvia,56.8796,24.6032,3/2/2020,0,0
13406,,Latvia,56.8796,24.6032,4/2/2020,0,0
13407,,Latvia,56.8796,24.6032,5/2/2020,0,0
13408,,Latvia,56.8796,24.6032,6/2/2020,0,0
13409,,Latvia,56.8796,24.6032,7/2/2020,0,0
13410,,Latvia,56.8796,24.6032,8/2/2020,0,0
13411,,Latvia,56.8796,24.6032,9/2/2020,0,0
13412,,Latvia,56.8796,24.6032,10/2/2020,0,0
13413,,Latvia,56.8796,24.6032,11/2/2020,0,0
13414,,Latvia,56.8796,24.6032,12/2/2020,0,0
13415,,Latvia,56.8796,24.6032,13/02/2020,0,0
13416,,Latvia,56.8796,24.6032,14/02/2020,0,0
13417,,Latvia,56.8796,24.6032,15/02/2020,0,0
13418,,Latvia,56.8796,24.6032,16/02/2020,0,0
13419,,Latvia,56.8796,24.6032,17/02/2020,0,0
13420,,Latvia,56.8796,24.6032,18/02/2020,0,0
13421,,Latvia,56.8796,24.6032,19/02/2020,0,0
13422,,Latvia,56.8796,24.6032,20/02/2020,0,0
13423,,Latvia,56.8796,24.6032,21/02/2020,0,0
13424,,Latvia,56.8796,24.6032,22/02/2020,0,0
13425,,Latvia,56.8796,24.6032,23/02/2020,0,0
13426,,Latvia,56.8796,24.6032,24/02/2020,0,0
13427,,Latvia,56.8796,24.6032,25/02/2020,0,0
13428,,Latvia,56.8796,24.6032,26/02/2020,0,0
13429,,Latvia,56.8796,24.6032,27/02/2020,0,0
13430,,Latvia,56.8796,24.6032,28/02/2020,0,0
13431,,Latvia,56.8796,24.6032,29/02/2020,0,0
13432,,Latvia,56.8796,24.6032,1/3/2020,0,0
13433,,Latvia,56.8796,24.6032,2/3/2020,1,0
13434,,Latvia,56.8796,24.6032,3/3/2020,1,0
13435,,Latvia,56.8796,24.6032,4/3/2020,1,0
13436,,Latvia,56.8796,24.6032,5/3/2020,1,0
13437,,Latvia,56.8796,24.6032,6/3/2020,1,0
13438,,Latvia,56.8796,24.6032,7/3/2020,1,0
13439,,Latvia,56.8796,24.6032,8/3/2020,2,0
13440,,Latvia,56.8796,24.6032,9/3/2020,6,0
13441,,Latvia,56.8796,24.6032,10/3/2020,8,0
13442,,Latvia,56.8796,24.6032,11/3/2020,10,0
13443,,Latvia,56.8796,24.6032,12/3/2020,10,0
13444,,Latvia,56.8796,24.6032,13/03/2020,17,0
13445,,Latvia,56.8796,24.6032,14/03/2020,26,0
13446,,Latvia,56.8796,24.6032,15/03/2020,30,0
13447,,Latvia,56.8796,24.6032,16/03/2020,34,0
13448,,Latvia,56.8796,24.6032,17/03/2020,49,0
13449,,Latvia,56.8796,24.6032,18/03/2020,71,0
13450,,Latvia,56.8796,24.6032,19/03/2020,86,0
13451,,Latvia,56.8796,24.6032,20/03/2020,111,0
13452,,Latvia,56.8796,24.6032,21/03/2020,124,0
13453,,Latvia,56.8796,24.6032,22/03/2020,139,0
13454,,Latvia,56.8796,24.6032,23/03/2020,180,0
13455,,Latvia,56.8796,24.6032,24/03/2020,197,0
13486,,Lebanon,33.8547,35.8623,22/01/2020,0,0
13487,,Lebanon,33.8547,35.8623,23/01/2020,0,0
13488,,Lebanon,33.8547,35.8623,24/01/2020,0,0
13489,,Lebanon,33.8547,35.8623,25/01/2020,0,0
13490,,Lebanon,33.8547,35.8623,26/01/2020,0,0
13491,,Lebanon,33.8547,35.8623,27/01/2020,0,0
13492,,Lebanon,33.8547,35.8623,28/01/2020,0,0
13493,,Lebanon,33.8547,35.8623,29/01/2020,0,0
13494,,Lebanon,33.8547,35.8623,30/01/2020,0,0
13495,,Lebanon,33.8547,35.8623,31/01/2020,0,0
13496,,Lebanon,33.8547,35.8623,1/2/2020,0,0
13497,,Lebanon,33.8547,35.8623,2/2/2020,0,0
13498,,Lebanon,33.8547,35.8623,3/2/2020,0,0
13499,,Lebanon,33.8547,35.8623,4/2/2020,0,0
13500,,Lebanon,33.8547,35.8623,5/2/2020,0,0
13501,,Lebanon,33.8547,35.8623,6/2/2020,0,0
13502,,Lebanon,33.8547,35.8623,7/2/2020,0,0
13503,,Lebanon,33.8547,35.8623,8/2/2020,0,0
13504,,Lebanon,33.8547,35.8623,9/2/2020,0,0
13505,,Lebanon,33.8547,35.8623,10/2/2020,0,0
13506,,Lebanon,33.8547,35.8623,11/2/2020,0,0
13507,,Lebanon,33.8547,35.8623,12/2/2020,0,0
13508,,Lebanon,33.8547,35.8623,13/02/2020,0,0
13509,,Lebanon,33.8547,35.8623,14/02/2020,0,0
13510,,Lebanon,33.8547,35.8623,15/02/2020,0,0
13511,,Lebanon,33.8547,35.8623,16/02/2020,0,0
13512,,Lebanon,33.8547,35.8623,17/02/2020,0,0
13513,,Lebanon,33.8547,35.8623,18/02/2020,0,0
13514,,Lebanon,33.8547,35.8623,19/02/2020,0,0
13515,,Lebanon,33.8547,35.8623,20/02/2020,0,0
13516,,Lebanon,33.8547,35.8623,21/02/2020,1,0
13517,,Lebanon,33.8547,35.8623,22/02/2020,1,0
13518,,Lebanon,33.8547,35.8623,23/02/2020,1,0
13519,,Lebanon,33.8547,35.8623,24/02/2020,1,0
13520,,Lebanon,33.8547,35.8623,25/02/2020,1,0
13521,,Lebanon,33.8547,35.8623,26/02/2020,2,0
13522,,Lebanon,33.8547,35.8623,27/02/2020,2,0
13523,,Lebanon,33.8547,35.8623,28/02/2020,2,0
13524,,Lebanon,33.8547,35.8623,29/02/2020,4,0
13525,,Lebanon,33.8547,35.8623,1/3/2020,10,0
13526,,Lebanon,33.8547,35.8623,2/3/2020,13,0
13527,,Lebanon,33.8547,35.8623,3/3/2020,13,0
13528,,Lebanon,33.8547,35.8623,4/3/2020,13,0
13529,,Lebanon,33.8547,35.8623,5/3/2020,16,0
13530,,Lebanon,33.8547,35.8623,6/3/2020,22,0
13531,,Lebanon,33.8547,35.8623,7/3/2020,22,0
13532,,Lebanon,33.8547,35.8623,8/3/2020,32,0
13533,,Lebanon,33.8547,35.8623,9/3/2020,32,0
13534,,Lebanon,33.8547,35.8623,10/3/2020,41,1
13535,,Lebanon,33.8547,35.8623,11/3/2020,61,3
13536,,Lebanon,33.8547,35.8623,12/3/2020,61,3
13537,,Lebanon,33.8547,35.8623,13/03/2020,77,3
13538,,Lebanon,33.8547,35.8623,14/03/2020,93,3
13539,,Lebanon,33.8547,35.8623,15/03/2020,110,3
13540,,Lebanon,33.8547,35.8623,16/03/2020,99,3
13541,,Lebanon,33.8547,35.8623,17/03/2020,120,3
13542,,Lebanon,33.8547,35.8623,18/03/2020,133,3
13543,,Lebanon,33.8547,35.8623,19/03/2020,157,4
13544,,Lebanon,33.8547,35.8623,20/03/2020,163,4
13545,,Lebanon,33.8547,35.8623,21/03/2020,187,4
13546,,Lebanon,33.8547,35.8623,22/03/2020,248,4
13547,,Lebanon,33.8547,35.8623,23/03/2020,267,4
13548,,Lebanon,33.8547,35.8623,24/03/2020,318,4
13579,,Liberia,6.4281,-9.4295,22/01/2020,0,0
13580,,Liberia,6.4281,-9.4295,23/01/2020,0,0
13581,,Liberia,6.4281,-9.4295,24/01/2020,0,0
13582,,Liberia,6.4281,-9.4295,25/01/2020,0,0
13583,,Liberia,6.4281,-9.4295,26/01/2020,0,0
13584,,Liberia,6.4281,-9.4295,27/01/2020,0,0
13585,,Liberia,6.4281,-9.4295,28/01/2020,0,0
13586,,Liberia,6.4281,-9.4295,29/01/2020,0,0
13587,,Liberia,6.4281,-9.4295,30/01/2020,0,0
13588,,Liberia,6.4281,-9.4295,31/01/2020,0,0
13589,,Liberia,6.4281,-9.4295,1/2/2020,0,0
13590,,Liberia,6.4281,-9.4295,2/2/2020,0,0
13591,,Liberia,6.4281,-9.4295,3/2/2020,0,0
13592,,Liberia,6.4281,-9.4295,4/2/2020,0,0
13593,,Liberia,6.4281,-9.4295,5/2/2020,0,0
13594,,Liberia,6.4281,-9.4295,6/2/2020,0,0
13595,,Liberia,6.4281,-9.4295,7/2/2020,0,0
13596,,Liberia,6.4281,-9.4295,8/2/2020,0,0
13597,,Liberia,6.4281,-9.4295,9/2/2020,0,0
13598,,Liberia,6.4281,-9.4295,10/2/2020,0,0
13599,,Liberia,6.4281,-9.4295,11/2/2020,0,0
13600,,Liberia,6.4281,-9.4295,12/2/2020,0,0
13601,,Liberia,6.4281,-9.4295,13/02/2020,0,0
13602,,Liberia,6.4281,-9.4295,14/02/2020,0,0
13603,,Liberia,6.4281,-9.4295,15/02/2020,0,0
13604,,Liberia,6.4281,-9.4295,16/02/2020,0,0
13605,,Liberia,6.4281,-9.4295,17/02/2020,0,0
13606,,Liberia,6.4281,-9.4295,18/02/2020,0,0
13607,,Liberia,6.4281,-9.4295,19/02/2020,0,0
13608,,Liberia,6.4281,-9.4295,20/02/2020,0,0
13609,,Liberia,6.4281,-9.4295,21/02/2020,0,0
13610,,Liberia,6.4281,-9.4295,22/02/2020,0,0
13611,,Liberia,6.4281,-9.4295,23/02/2020,0,0
13612,,Liberia,6.4281,-9.4295,24/02/2020,0,0
13613,,Liberia,6.4281,-9.4295,25/02/2020,0,0
13614,,Liberia,6.4281,-9.4295,26/02/2020,0,0
13615,,Liberia,6.4281,-9.4295,27/02/2020,0,0
13616,,Liberia,6.4281,-9.4295,28/02/2020,0,0
13617,,Liberia,6.4281,-9.4295,29/02/2020,0,0
13618,,Liberia,6.4281,-9.4295,1/3/2020,0,0
13619,,Liberia,6.4281,-9.4295,2/3/2020,0,0
13620,,Liberia,6.4281,-9.4295,3/3/2020,0,0
13621,,Liberia,6.4281,-9.4295,4/3/2020,0,0
13622,,Liberia,6.4281,-9.4295,5/3/2020,0,0
13623,,Liberia,6.4281,-9.4295,6/3/2020,0,0
13624,,Liberia,6.4281,-9.4295,7/3/2020,0,0
13625,,Liberia,6.4281,-9.4295,8/3/2020,0,0
13626,,Liberia,6.4281,-9.4295,9/3/2020,0,0
13627,,Liberia,6.4281,-9.4295,10/3/2020,0,0
13628,,Liberia,6.4281,-9.4295,11/3/2020,0,0
13629,,Liberia,6.4281,-9.4295,12/3/2020,0,0
13630,,Liberia,6.4281,-9.4295,13/03/2020,0,0
13631,,Liberia,6.4281,-9.4295,14/03/2020,0,0
13632,,Liberia,6.4281,-9.4295,15/03/2020,0,0
13633,,Liberia,6.4281,-9.4295,16/03/2020,1,0
13634,,Liberia,6.4281,-9.4295,17/03/2020,1,0
13635,,Liberia,6.4281,-9.4295,18/03/2020,2,0
13636,,Liberia,6.4281,-9.4295,19/03/2020,2,0
13637,,Liberia,6.4281,-9.4295,20/03/2020,2,0
13638,,Liberia,6.4281,-9.4295,21/03/2020,3,0
13639,,Liberia,6.4281,-9.4295,22/03/2020,3,0
13640,,Liberia,6.4281,-9.4295,23/03/2020,3,0
13641,,Liberia,6.4281,-9.4295,24/03/2020,3,0
13672,,Liechtenstein,47.14,9.55,22/01/2020,0,0
13673,,Liechtenstein,47.14,9.55,23/01/2020,0,0
13674,,Liechtenstein,47.14,9.55,24/01/2020,0,0
13675,,Liechtenstein,47.14,9.55,25/01/2020,0,0
13676,,Liechtenstein,47.14,9.55,26/01/2020,0,0
13677,,Liechtenstein,47.14,9.55,27/01/2020,0,0
13678,,Liechtenstein,47.14,9.55,28/01/2020,0,0
13679,,Liechtenstein,47.14,9.55,29/01/2020,0,0
13680,,Liechtenstein,47.14,9.55,30/01/2020,0,0
13681,,Liechtenstein,47.14,9.55,31/01/2020,0,0
13682,,Liechtenstein,47.14,9.55,1/2/2020,0,0
13683,,Liechtenstein,47.14,9.55,2/2/2020,0,0
13684,,Liechtenstein,47.14,9.55,3/2/2020,0,0
13685,,Liechtenstein,47.14,9.55,4/2/2020,0,0
13686,,Liechtenstein,47.14,9.55,5/2/2020,0,0
13687,,Liechtenstein,47.14,9.55,6/2/2020,0,0
13688,,Liechtenstein,47.14,9.55,7/2/2020,0,0
13689,,Liechtenstein,47.14,9.55,8/2/2020,0,0
13690,,Liechtenstein,47.14,9.55,9/2/2020,0,0
13691,,Liechtenstein,47.14,9.55,10/2/2020,0,0
13692,,Liechtenstein,47.14,9.55,11/2/2020,0,0
13693,,Liechtenstein,47.14,9.55,12/2/2020,0,0
13694,,Liechtenstein,47.14,9.55,13/02/2020,0,0
13695,,Liechtenstein,47.14,9.55,14/02/2020,0,0
13696,,Liechtenstein,47.14,9.55,15/02/2020,0,0
13697,,Liechtenstein,47.14,9.55,16/02/2020,0,0
13698,,Liechtenstein,47.14,9.55,17/02/2020,0,0
13699,,Liechtenstein,47.14,9.55,18/02/2020,0,0
13700,,Liechtenstein,47.14,9.55,19/02/2020,0,0
13701,,Liechtenstein,47.14,9.55,20/02/2020,0,0
13702,,Liechtenstein,47.14,9.55,21/02/2020,0,0
13703,,Liechtenstein,47.14,9.55,22/02/2020,0,0
13704,,Liechtenstein,47.14,9.55,23/02/2020,0,0
13705,,Liechtenstein,47.14,9.55,24/02/2020,0,0
13706,,Liechtenstein,47.14,9.55,25/02/2020,0,0
13707,,Liechtenstein,47.14,9.55,26/02/2020,0,0
13708,,Liechtenstein,47.14,9.55,27/02/2020,0,0
13709,,Liechtenstein,47.14,9.55,28/02/2020,0,0
13710,,Liechtenstein,47.14,9.55,29/02/2020,0,0
13711,,Liechtenstein,47.14,9.55,1/3/2020,0,0
13712,,Liechtenstein,47.14,9.55,2/3/2020,0,0
13713,,Liechtenstein,47.14,9.55,3/3/2020,0,0
13714,,Liechtenstein,47.14,9.55,4/3/2020,1,0
13715,,Liechtenstein,47.14,9.55,5/3/2020,1,0
13716,,Liechtenstein,47.14,9.55,6/3/2020,1,0
13717,,Liechtenstein,47.14,9.55,7/3/2020,1,0
13718,,Liechtenstein,47.14,9.55,8/3/2020,1,0
13719,,Liechtenstein,47.14,9.55,9/3/2020,1,0
13720,,Liechtenstein,47.14,9.55,10/3/2020,1,0
13721,,Liechtenstein,47.14,9.55,11/3/2020,1,0
13722,,Liechtenstein,47.14,9.55,12/3/2020,1,0
13723,,Liechtenstein,47.14,9.55,13/03/2020,1,0
13724,,Liechtenstein,47.14,9.55,14/03/2020,4,0
13725,,Liechtenstein,47.14,9.55,15/03/2020,4,0
13726,,Liechtenstein,47.14,9.55,16/03/2020,4,0
13727,,Liechtenstein,47.14,9.55,17/03/2020,7,0
13728,,Liechtenstein,47.14,9.55,18/03/2020,28,0
13729,,Liechtenstein,47.14,9.55,19/03/2020,28,0
13730,,Liechtenstein,47.14,9.55,20/03/2020,28,0
13731,,Liechtenstein,47.14,9.55,21/03/2020,37,0
13732,,Liechtenstein,47.14,9.55,22/03/2020,37,0
13733,,Liechtenstein,47.14,9.55,23/03/2020,51,0
13734,,Liechtenstein,47.14,9.55,24/03/2020,51,0
13765,,Lithuania,55.1694,23.8813,22/01/2020,0,0
13766,,Lithuania,55.1694,23.8813,23/01/2020,0,0
13767,,Lithuania,55.1694,23.8813,24/01/2020,0,0
13768,,Lithuania,55.1694,23.8813,25/01/2020,0,0
13769,,Lithuania,55.1694,23.8813,26/01/2020,0,0
13770,,Lithuania,55.1694,23.8813,27/01/2020,0,0
13771,,Lithuania,55.1694,23.8813,28/01/2020,0,0
13772,,Lithuania,55.1694,23.8813,29/01/2020,0,0
13773,,Lithuania,55.1694,23.8813,30/01/2020,0,0
13774,,Lithuania,55.1694,23.8813,31/01/2020,0,0
13775,,Lithuania,55.1694,23.8813,1/2/2020,0,0
13776,,Lithuania,55.1694,23.8813,2/2/2020,0,0
13777,,Lithuania,55.1694,23.8813,3/2/2020,0,0
13778,,Lithuania,55.1694,23.8813,4/2/2020,0,0
13779,,Lithuania,55.1694,23.8813,5/2/2020,0,0
13780,,Lithuania,55.1694,23.8813,6/2/2020,0,0
13781,,Lithuania,55.1694,23.8813,7/2/2020,0,0
13782,,Lithuania,55.1694,23.8813,8/2/2020,0,0
13783,,Lithuania,55.1694,23.8813,9/2/2020,0,0
13784,,Lithuania,55.1694,23.8813,10/2/2020,0,0
13785,,Lithuania,55.1694,23.8813,11/2/2020,0,0
13786,,Lithuania,55.1694,23.8813,12/2/2020,0,0
13787,,Lithuania,55.1694,23.8813,13/02/2020,0,0
13788,,Lithuania,55.1694,23.8813,14/02/2020,0,0
13789,,Lithuania,55.1694,23.8813,15/02/2020,0,0
13790,,Lithuania,55.1694,23.8813,16/02/2020,0,0
13791,,Lithuania,55.1694,23.8813,17/02/2020,0,0
13792,,Lithuania,55.1694,23.8813,18/02/2020,0,0
13793,,Lithuania,55.1694,23.8813,19/02/2020,0,0
13794,,Lithuania,55.1694,23.8813,20/02/2020,0,0
13795,,Lithuania,55.1694,23.8813,21/02/2020,0,0
13796,,Lithuania,55.1694,23.8813,22/02/2020,0,0
13797,,Lithuania,55.1694,23.8813,23/02/2020,0,0
13798,,Lithuania,55.1694,23.8813,24/02/2020,0,0
13799,,Lithuania,55.1694,23.8813,25/02/2020,0,0
13800,,Lithuania,55.1694,23.8813,26/02/2020,0,0
13801,,Lithuania,55.1694,23.8813,27/02/2020,0,0
13802,,Lithuania,55.1694,23.8813,28/02/2020,1,0
13803,,Lithuania,55.1694,23.8813,29/02/2020,1,0
13804,,Lithuania,55.1694,23.8813,1/3/2020,1,0
13805,,Lithuania,55.1694,23.8813,2/3/2020,1,0
13806,,Lithuania,55.1694,23.8813,3/3/2020,1,0
13807,,Lithuania,55.1694,23.8813,4/3/2020,1,0
13808,,Lithuania,55.1694,23.8813,5/3/2020,1,0
13809,,Lithuania,55.1694,23.8813,6/3/2020,1,0
13810,,Lithuania,55.1694,23.8813,7/3/2020,1,0
13811,,Lithuania,55.1694,23.8813,8/3/2020,1,0
13812,,Lithuania,55.1694,23.8813,9/3/2020,1,0
13813,,Lithuania,55.1694,23.8813,10/3/2020,1,0
13814,,Lithuania,55.1694,23.8813,11/3/2020,3,0
13815,,Lithuania,55.1694,23.8813,12/3/2020,3,0
13816,,Lithuania,55.1694,23.8813,13/03/2020,6,0
13817,,Lithuania,55.1694,23.8813,14/03/2020,8,0
13818,,Lithuania,55.1694,23.8813,15/03/2020,12,0
13819,,Lithuania,55.1694,23.8813,16/03/2020,17,0
13820,,Lithuania,55.1694,23.8813,17/03/2020,25,0
13821,,Lithuania,55.1694,23.8813,18/03/2020,27,0
13822,,Lithuania,55.1694,23.8813,19/03/2020,36,0
13823,,Lithuania,55.1694,23.8813,20/03/2020,49,0
13824,,Lithuania,55.1694,23.8813,21/03/2020,83,1
13825,,Lithuania,55.1694,23.8813,22/03/2020,131,1
13826,,Lithuania,55.1694,23.8813,23/03/2020,179,1
13827,,Lithuania,55.1694,23.8813,24/03/2020,209,2
13858,,Luxembourg,49.8153,6.1296,22/01/2020,0,0
13859,,Luxembourg,49.8153,6.1296,23/01/2020,0,0
13860,,Luxembourg,49.8153,6.1296,24/01/2020,0,0
13861,,Luxembourg,49.8153,6.1296,25/01/2020,0,0
13862,,Luxembourg,49.8153,6.1296,26/01/2020,0,0
13863,,Luxembourg,49.8153,6.1296,27/01/2020,0,0
13864,,Luxembourg,49.8153,6.1296,28/01/2020,0,0
13865,,Luxembourg,49.8153,6.1296,29/01/2020,0,0
13866,,Luxembourg,49.8153,6.1296,30/01/2020,0,0
13867,,Luxembourg,49.8153,6.1296,31/01/2020,0,0
13868,,Luxembourg,49.8153,6.1296,1/2/2020,0,0
13869,,Luxembourg,49.8153,6.1296,2/2/2020,0,0
13870,,Luxembourg,49.8153,6.1296,3/2/2020,0,0
13871,,Luxembourg,49.8153,6.1296,4/2/2020,0,0
13872,,Luxembourg,49.8153,6.1296,5/2/2020,0,0
13873,,Luxembourg,49.8153,6.1296,6/2/2020,0,0
13874,,Luxembourg,49.8153,6.1296,7/2/2020,0,0
13875,,Luxembourg,49.8153,6.1296,8/2/2020,0,0
13876,,Luxembourg,49.8153,6.1296,9/2/2020,0,0
13877,,Luxembourg,49.8153,6.1296,10/2/2020,0,0
13878,,Luxembourg,49.8153,6.1296,11/2/2020,0,0
13879,,Luxembourg,49.8153,6.1296,12/2/2020,0,0
13880,,Luxembourg,49.8153,6.1296,13/02/2020,0,0
13881,,Luxembourg,49.8153,6.1296,14/02/2020,0,0
13882,,Luxembourg,49.8153,6.1296,15/02/2020,0,0
13883,,Luxembourg,49.8153,6.1296,16/02/2020,0,0
13884,,Luxembourg,49.8153,6.1296,17/02/2020,0,0
13885,,Luxembourg,49.8153,6.1296,18/02/2020,0,0
13886,,Luxembourg,49.8153,6.1296,19/02/2020,0,0
13887,,Luxembourg,49.8153,6.1296,20/02/2020,0,0
13888,,Luxembourg,49.8153,6.1296,21/02/2020,0,0
13889,,Luxembourg,49.8153,6.1296,22/02/2020,0,0
13890,,Luxembourg,49.8153,6.1296,23/02/2020,0,0
13891,,Luxembourg,49.8153,6.1296,24/02/2020,0,0
13892,,Luxembourg,49.8153,6.1296,25/02/2020,0,0
13893,,Luxembourg,49.8153,6.1296,26/02/2020,0,0
13894,,Luxembourg,49.8153,6.1296,27/02/2020,0,0
13895,,Luxembourg,49.8153,6.1296,28/02/2020,0,0
13896,,Luxembourg,49.8153,6.1296,29/02/2020,1,0
13897,,Luxembourg,49.8153,6.1296,1/3/2020,1,0
13898,,Luxembourg,49.8153,6.1296,2/3/2020,1,0
13899,,Luxembourg,49.8153,6.1296,3/3/2020,1,0
13900,,Luxembourg,49.8153,6.1296,4/3/2020,1,0
13901,,Luxembourg,49.8153,6.1296,5/3/2020,1,0
13902,,Luxembourg,49.8153,6.1296,6/3/2020,2,0
13903,,Luxembourg,49.8153,6.1296,7/3/2020,2,0
13904,,Luxembourg,49.8153,6.1296,8/3/2020,3,0
13905,,Luxembourg,49.8153,6.1296,9/3/2020,3,0
13906,,Luxembourg,49.8153,6.1296,10/3/2020,5,0
13907,,Luxembourg,49.8153,6.1296,11/3/2020,7,0
13908,,Luxembourg,49.8153,6.1296,12/3/2020,19,0
13909,,Luxembourg,49.8153,6.1296,13/03/2020,34,0
13910,,Luxembourg,49.8153,6.1296,14/03/2020,51,1
13911,,Luxembourg,49.8153,6.1296,15/03/2020,59,1
13912,,Luxembourg,49.8153,6.1296,16/03/2020,77,1
13913,,Luxembourg,49.8153,6.1296,17/03/2020,140,1
13914,,Luxembourg,49.8153,6.1296,18/03/2020,203,2
13915,,Luxembourg,49.8153,6.1296,19/03/2020,335,4
13916,,Luxembourg,49.8153,6.1296,20/03/2020,484,4
13917,,Luxembourg,49.8153,6.1296,21/03/2020,670,8
13918,,Luxembourg,49.8153,6.1296,22/03/2020,798,8
13919,,Luxembourg,49.8153,6.1296,23/03/2020,875,8
13920,,Luxembourg,49.8153,6.1296,24/03/2020,1099,8
13951,,Malaysia,2.5,112.5,22/01/2020,0,0
13952,,Malaysia,2.5,112.5,23/01/2020,0,0
13953,,Malaysia,2.5,112.5,24/01/2020,0,0
13954,,Malaysia,2.5,112.5,25/01/2020,3,0
13955,,Malaysia,2.5,112.5,26/01/2020,4,0
13956,,Malaysia,2.5,112.5,27/01/2020,4,0
13957,,Malaysia,2.5,112.5,28/01/2020,4,0
13958,,Malaysia,2.5,112.5,29/01/2020,7,0
13959,,Malaysia,2.5,112.5,30/01/2020,8,0
13960,,Malaysia,2.5,112.5,31/01/2020,8,0
13961,,Malaysia,2.5,112.5,1/2/2020,8,0
13962,,Malaysia,2.5,112.5,2/2/2020,8,0
13963,,Malaysia,2.5,112.5,3/2/2020,8,0
13964,,Malaysia,2.5,112.5,4/2/2020,10,0
13965,,Malaysia,2.5,112.5,5/2/2020,12,0
13966,,Malaysia,2.5,112.5,6/2/2020,12,0
13967,,Malaysia,2.5,112.5,7/2/2020,12,0
13968,,Malaysia,2.5,112.5,8/2/2020,16,0
13969,,Malaysia,2.5,112.5,9/2/2020,16,0
13970,,Malaysia,2.5,112.5,10/2/2020,18,0
13971,,Malaysia,2.5,112.5,11/2/2020,18,0
13972,,Malaysia,2.5,112.5,12/2/2020,18,0
13973,,Malaysia,2.5,112.5,13/02/2020,19,0
13974,,Malaysia,2.5,112.5,14/02/2020,19,0
13975,,Malaysia,2.5,112.5,15/02/2020,22,0
13976,,Malaysia,2.5,112.5,16/02/2020,22,0
13977,,Malaysia,2.5,112.5,17/02/2020,22,0
13978,,Malaysia,2.5,112.5,18/02/2020,22,0
13979,,Malaysia,2.5,112.5,19/02/2020,22,0
13980,,Malaysia,2.5,112.5,20/02/2020,22,0
13981,,Malaysia,2.5,112.5,21/02/2020,22,0
13982,,Malaysia,2.5,112.5,22/02/2020,22,0
13983,,Malaysia,2.5,112.5,23/02/2020,22,0
13984,,Malaysia,2.5,112.5,24/02/2020,22,0
13985,,Malaysia,2.5,112.5,25/02/2020,22,0
13986,,Malaysia,2.5,112.5,26/02/2020,22,0
13987,,Malaysia,2.5,112.5,27/02/2020,23,0
13988,,Malaysia,2.5,112.5,28/02/2020,23,0
13989,,Malaysia,2.5,112.5,29/02/2020,25,0
13990,,Malaysia,2.5,112.5,1/3/2020,29,0
13991,,Malaysia,2.5,112.5,2/3/2020,29,0
13992,,Malaysia,2.5,112.5,3/3/2020,36,0
13993,,Malaysia,2.5,112.5,4/3/2020,50,0
